"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated.Vegetation","Identification.Notes","NOBO.Detected.","Notes","X...gray.columns.not.cleaned"
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",4.8,"F","none","pieridae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",3.1,"F","none","pieridae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",30,"F","none","nymphalidae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",30,"F","none","nymphalidae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"CB",2.5,"F","none","","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"SBB",0.9,"N","lanceleaf coreopsis","","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",1.75,"F","none","pieridae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BB",2,"F","none","","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",2.5,"F","none","pieridae","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,21,2025,1,1126,"SG",63,3,0,"MNB",0.3,"N","lanceleaf coreopsis","","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",4.8,"F","none","white","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",3.1,"F","none","white","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",30,"F","none","nymphalidae","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",30,"F","none","nymphalidae","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"CB",2.5,"F","none","","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"SBB",0.9,"N","lanceleaf coreopsis","","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",1.75,"F","none","white","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BB",2,"F","none","","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"BUTT",2.5,"F","none","white","no","",""
"priv039","mo_priv039","mo","wildlife_hab_planting","mo",5,21,2025,1,1126,"SG",63,3,0,"MNB",0.3,"N","lanceleaf coreopsis","","no","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",5,21,2025,1,1158,"JA",63,2,0,"BUTT",15,"F","none","pieridae","no","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",5,21,2025,1,1158,"JA",63,2,0,"BUTT",20,"F","none","pieridae","no","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",5,21,2025,1,1158,"JA",63,2,0,"BUTT",10,"F","none","pieridae","no","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",5,21,2025,1,1158,"JA",63,2,0,"BUTT",6,"F","none","pieridae","no","",""
"priv041","mo_priv041","mo","wildlife_hab_planting","mo",5,21,2025,1,1158,"JA",63,2,0,"BUTT",10,"F","none","nymphalidae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",10,"F","none","pieridae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",2,"F","none","nymphalidae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",20,"F","none","pieridae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",20,"F","none","nymphalidae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",15,"F","none","pieridae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",1,"F","none","pieridae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",2,"R","red clover","skipper","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",12,"F","none","nymphalidae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BB",3,"F","none","","no","flyover, together",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BB",3,"F","none","","no","flyover, together",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",9,"F","none","pieridae","no","",""
"priv038","mo_priv038","mo","wildlife_hab_planting","mo",5,21,2025,1,1310,"JA",67,3,0,"BUTT",2,"F","none","skipper","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",1.55,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",2.2,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",20,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",26,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",2.45,"N","slender yellow woodsorrel","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",0.85,"N","slender yellow woodsorrel","skipper","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"SBB",0.2,"N","shepherd's purse","","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"MNB",0.5,"N","common yarrow","","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",55,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",17.5,"F","none","white","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",2,"F","none","nymphalidae","no","",""
"priv036","mo_priv036","mo","wildlife_hab_planting","mo",5,21,2025,1,1312,"SG",68,3,0,"BUTT",1.1,"R","rock","skipper","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",2,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",8,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",12,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",6,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",10,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",15,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",16,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"CB",2,"F","none","","no","flyover",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",22,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",8,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",22,"F","none","nymphalidae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",7,"F","none","nymphalidae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"BUTT",5,"F","none","pieridae","no","",""
"priv037","mo_priv037","mo","wildlife_hab_planting","mo",5,21,2025,1,1340,"JA",64,3,0,"CB",15,"F","none","","no","flyover",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",11.8,"F","none","white","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",5,"F","none","white","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",8.5,"F","none","white","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",3.8,"N","field cup bindweed","white","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",2.25,"F","none","skipper","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",6.75,"F","none","white","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",0.65,"R","thistle (unbloomed)","silver spotted skipper","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"CB",1,"F","none","","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",4.75,"F","none","papilionidae","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",4.25,"F","none","skipper","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"BUTT",4.5,"F","none","skipper","no","",""
"priv035","mo_priv035","mo","wildlife_hab_planting","mo",5,21,2025,1,1454,"SG",71,2,0,"MNB",3.5,"N","sweet clover","","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",18,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"CB",10,"F","none","","no","flyover",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"CB",2,"F","none","","no","flyover",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",2,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",8,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",4,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"HB",1,"N","white clover","","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"SBB",1,"N","white clover","","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"CB",4,"F","none","","no","flyover",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",16,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"CB",10,"F","none","","no","flyover",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",6,"F","none","pieridae","no","",""
"priv025","mo_priv025","mo","prescribed_grazing","mo",5,22,2025,1,1406,"JA",67,2,0,"BUTT",0.2,"F","none","pieridae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0.8,"F","none","white","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"MNB",2,"N","green antelopehorn","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0,"R","grass","skipper","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",2.75,"F","none","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.3,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0,"F","none","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"CB",4.5,"N","green antelopehorn","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.2,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.1,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",3.2,"F","none","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",1.25,"N","hop trefoil","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0.9,"N","hop trefoil","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.15,"N","white clover","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"CB",1.9,"N","green antelopehorn","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0,"R","grass","monarch","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0.8,"F","none","white","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"MNB",2,"N","green antelopehorn","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",0,"R","grass","monarch","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",2.75,"F","none","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.3,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0,"F","none","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"CB",4.5,"N","green antelopehorn","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.2,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.1,"N","hop trefoil","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"BUTT",3.2,"F","none","blue Lycaenidae","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"HB",0.15,"N","white clover","","no","",""
"priv023","mo_priv023","mo","prescribed_grazing","mo",5,22,2025,1,1500,"SG",72,2,25,"CB",1.9,"N","green antelopehorn","","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",22,"F","none","pieridae","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",22,"F","none","pieridae","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",6,"F","none","pieridae","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",2,"R","hop trefoil","pieridae","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",8,"F","none","pieridae","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"HB",1,"R","hop trefoil","","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"BUTT",0.2,"R","hop trefoil","gossamer","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"SBB",2,"R","common yarrow","","no","",""
"priv024","mo_priv024","mo","prescribed_grazing","mo",5,22,2025,1,1552,"JA",72,2,25,"MNB",6,"R","common yarrow","","no","",""
"priv029","mo_priv029","mo","prescribed_grazing","mo",5,23,2025,1,1009,"SG",64,2,100,"MNB",0.1,"F","none","","no","",""
"priv030","mo_priv030","mo","prescribed_grazing","mo",5,23,2025,1,1042,"JA",66,2,100,"BUTT",30,"F","none","pieridae","no","",""
"priv030","mo_priv030","mo","prescribed_grazing","mo",5,23,2025,1,1042,"JA",66,2,100,"BUTT",10,"F","none","pieridae","no","",""
"priv030","mo_priv030","mo","prescribed_grazing","mo",5,23,2025,1,1042,"JA",66,2,100,"BUTT",8,"F","none","pieridae","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"BUTT",13.5,"F","none","sulphur","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"BUTT",80,"F","none","white","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"BUTT",45,"F","none","sulphur","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"BUTT",4.8,"N","red clover","sulphur","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"HB",1,"N","white clover","","no","",""
"priv026","mo_priv026","mo","prescribed_grazing","mo",5,23,2025,1,1146,"SG",68,2,75,"BB",0,"N","green antelopehorn","","no","",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"CB",3,"F","none","","no","flyover",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"BUTT",0.2,"F","none","blue Lycaenidae","no","",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"BUTT",8,"F","none","pieridae","no","",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"BUTT",16,"F","none","pieridae","no","",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"CB",10,"F","none","","no","flyover",""
"priv028","mo_priv028","mo","prescribed_grazing","mo",5,23,2025,1,1326,"JA",68,2,50,"BUTT",1,"R","bare ground","pieridae","no","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"BUTT",35,"F","none","sulphur","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"BUTT",40,"F","none","sulphur","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"BUTT",28,"F","none","white","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"BUTT",25,"F","none","white","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"CB",8.25,"F","none","","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"CB",8.25,"F","none","","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"BUTT",7.75,"F","none","sulphur","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"SGB",0.25,"N","sulphur cinquefoil","","yes","",""
"priv027","mo_priv027","mo","prescribed_grazing","mo",5,23,2025,1,1415,"SG",69,3,50,"HB",2.15,"N","hop trefoil","","yes","",""
"priv031","mo_priv031","mo","prescribed_grazing","mo",5,28,2025,1,1009,"SG",63,3,100,"CB",0,"F","none","","yes","",""
"priv017","mo_priv017","mo","wildlife_hab_planting","mo",5,29,2025,2,1235,"JA",60,1,100,"MNB",4,"N","slender yellow woodsorrel","","Yes","",""
"priv005","mo_priv005","mo","wildlife_hab_planting","mo",5,29,2025,2,1259,"SG",68,2,75,"BB",1.5,"F","none","","yes","",""
"priv005","mo_priv005","mo","wildlife_hab_planting","mo",5,29,2025,2,1259,"SG",68,2,75,"BUTT",13.5,"F","none","sulphur","yes","",""
"priv005","mo_priv005","mo","wildlife_hab_planting","mo",5,29,2025,2,1259,"SG",68,2,75,"CB",2,"F","none","","yes","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",5,29,2025,2,1358,"SG",69,0,100,"CB",6.75,"F","none","","no","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",5,29,2025,2,1358,"SG",69,0,100,"BUTT",3.25,"F","none","skipper","no","",""
"priv013","mo_priv013","mo","wildlife_hab_planting","mo",5,29,2025,2,1358,"SG",69,0,100,"BUTT",20,"F","none","sulphur","no","",""
"priv004","mo_priv004","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"SBB",0,"R","observer","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",2,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"HB",1,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",1,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",1,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",6,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",8,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",3,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",4,"N","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",10,"F","none","","Yes","flyover",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",0,"R","BV trap","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",6,"R","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",10,"R","lanceleaf coreopsis","","Yes","",""
"priv020","mo_priv020","mo","wildlife_hab_planting","mo",5,29,2025,2,1532,"JA",75,0,100,"CB",12,"R","lanceleaf coreopsis","","Yes","",""
"priv043","mo_priv043","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",0.2,"F","none","","no","very low flyover",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"CB",0.5,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"BB",0.6,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"CB",0.2,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"CB",6,"N","lanceleaf coreopsis","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",0.75,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"MNB",1,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",3,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"BUTT",2,"F","none","blue Lycaenidae","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",0.2,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",2,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"CB",1,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",0,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"CB",2,"N","white clover","","no","",""
"priv019","mo_priv019","mo","wildlife_hab_planting","mo",5,29,2025,2,1616,"JA",70,2,75,"HB",0.4,"N","white clover","","no","",""
