"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes.Photos","common_name","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8"
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Erigeron","annuus","flowers",3,3,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Leucanthemum","vulgare","flowers",63,63,1,"none","oxeye daisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Coreopsis","lanceolata","flowers",22,22,1,"none","lanceleaf coreopsis","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Potentilla","simplex","flowers",5,5,1,"JA.1203","common cinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Dianthus","armeria","flowers",1,1,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Erigeron","strigosus","flowers",36,6,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Oxalis","dillenii","flowers",1,1,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Cornus","drummondii","flowers",4,1,4,"JA,1210","roughleaf dogwood","",NA,NA,NA,NA,NA,NA,NA,NA
"priv016","mo_priv016","mo",6,1,2025,2,"JA","Trifolium","repens","inflorescences",48,48,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Veronica","arvensis","flowers",3464,1732,2,"JA,1315","corn speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Oxalis","dillenii","flowers",40,40,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Plantago","lanceolata","flowers",280,14,20,"JA,1317","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Cruciata","pedemontana","flowers",1557,173,9,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Trifolium","campestre","inflorescences",15,15,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv015","mo_priv015","mo",6,1,2025,2,"JA","Myosotis","verna","flowers",141,47,3,"none","early forget-me-not","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Oxalis","dillenii","flowers",16,16,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Myosotis","verna","flowers",1860,620,3,"none","early forget-me-not","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Veronica","arvensis","flowers",148,148,1,"none","corn speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Trifolium","campestre","inflorescences",96,96,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Trifolium","repens","inflorescences",43,43,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Cruciata","pedemontana","flowers",408,34,12,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Plantago","lanceolata","flowers",1,1,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv014","mo_priv014","mo",6,1,2025,2,"SG","Trifolium","pratense","inflorescences",1,1,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Trifolium","campestre","inflorescences",20,20,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Trifolium","repens","inflorescences",153,153,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Trifolium","pratense","inflorescences",1,1,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Lotus","corniculatus","flowers",36,9,4,"none","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Erigeron","strigosus","flowers",12,4,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Lobelia","spicata","flowers",18,3,6,"none","pale-spiked lobelia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Dianthus","armeria","flowers",1,1,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"SG","Cruciata","pedemontana","flowers",120,15,8,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Trifolium","pratense","inflorescences",101,101,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Trifolium","repens","inflorescences",484,484,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Trifolium","campestre","inflorescences",51,51,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Achillea","millefolium","flowers",250,5,50,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Cruciata","pedemontana","flowers",762,127,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Erigeron","strigosus","flowers",84,21,4,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Lobelia","spicata","flowers",15,3,5,"JA,1020","pale-spiked lobelia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv012","mo_priv012","mo",6,4,2025,2,"JA","Lotus","corniculatus","flowers",600,120,5,"JA,1019","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv010","mo_priv010","mo",6,4,2025,2,"SG","Trifolium","repens","inflorescences",120,120,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv010","mo_priv010","mo",6,4,2025,2,"SG","Medicago","lupulina","inflorescences",2,2,1,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv010","mo_priv010","mo",6,4,2025,2,"SG","Trifolium","pratense","inflorescences",2,2,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv010","mo_priv010","mo",6,4,2025,2,"SG","Solanum","carolinense","flowers",1,1,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv010","mo_priv010","mo",6,4,2025,2,"SG","Oxalis","dillenii","flowers",1,1,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"SG","Trifolium","repens","inflorescences",176,176,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"SG","Trifolium","pratense","inflorescences",94,94,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"SG","Trifolium","campestre","inflorescences",19,19,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"SG","Cruciata","pedemontana","flowers",264,33,8,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Trifolium","repens","inflorescences",532,532,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Trifolium","pratense","inflorescences",547,547,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Plantago","lanceolata","flowers",1,1,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Trifolium","campestre","inflorescences",9,9,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Cruciata","pedemontana","flowers",378,63,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv011","mo_priv011","mo",6,4,2025,2,"JA","Lotus","corniculatus","flowers",21,7,3,"none","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Trifolium","pratense","inflorescences",2485,2485,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Lotus","corniculatus","flowers",382,83,4,"none","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Trifolium","repens","inflorescences",1073,1073,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Plantago","lanceolata","flowers",13,13,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Achillea","millefolium","flowers",320,8,40,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Lotus","corniculatus","flowers",41,41,1,"none","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Erigeron","strigosus","flowers",1,1,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Oxalis","dillenii","flowers",3,3,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"SG","Trifolium","campestre","inflorescences",1,1,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"JA","Trifolium","pratense","inflorescences",1280,1280,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"JA","Trifolium","repens","inflorescences",211,211,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"JA","Lotus","corniculatus","flowers",63,21,3,"none","bird's foot trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"JA","Achillea","millefolium","flowers",135,3,45,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv009","mo_priv009","mo",6,4,2025,2,"JA","Plantago","lanceolata","flowers",109,109,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","mo_priv043","mo",6,5,2025,2,"SG","none","none","none",0,0,0,"none","none","used to be alfalfa but mowed/cut now - Jake took photos",NA,NA,NA,NA,NA,NA,NA,NA
"priv003","mo_priv003","mo",6,5,2025,2,"JA","Tradescantia","virginiana","flowers",3,3,1,"JA,1048","virginia spiderwort","",NA,NA,NA,NA,NA,NA,NA,NA
"priv003","mo_priv003","mo",6,5,2025,2,"JA","Securigera","varia","flowers",400,16,25,"JA,1051","crown vetch","",NA,NA,NA,NA,NA,NA,NA,NA
"priv003","mo_priv003","mo",6,5,2025,2,"JA","MeliLotus","officinalis","flowers",576,32,18,"none","yellow sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Plantago","lanceolata","flowers",75,75,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Trifolium","pratense","inflorescences",42,42,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Trifolium","repens","inflorescences",7,7,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Pastinaca","sativa","flowers",154,1,154,"none","wild parsnip","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Erigeron","strigosus","flowers",5,5,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Coreopsis","lanceolata","flowers",116,116,1,"none","lanceleaf coreopsis","",NA,NA,NA,NA,NA,NA,NA,NA
"priv002","mo_priv002","mo",6,5,2025,2,"SG","Potentilla","recta","flowers",1,1,1,"none","sulphur cinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Erigeron","strigosus","flowers",96,12,8,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Coreopsis","lanceolata","flowers",193,193,1,"none","lanceleaf coreopsis","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Dianthus","armeria","flowers",26,26,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Potentilla","simplex","flowers",6,6,1,"none","common cinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Cerastium","fontanum","flowers",4,4,1,"none","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Trifolium","repens","inflorescences",51,51,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Trifolium","pratense","inflorescences",21,21,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Apocynum","cannabinum","flowers",5,5,5,"none","indiana hemp","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Trifolium","campestre","inflorescences",49,49,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Cruciata","pedemontana","flowers",400,50,8,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Achillea","millefolium","flowers",120,3,40,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv001","mo_priv001","mo",6,5,2025,2,"JA","Penstemon","digitalis","flowers",3,1,3,"none","foxglove beardtongue","",NA,NA,NA,NA,NA,NA,NA,NA
"priv006","mo_priv006","mo",6,8,2025,2,"SG","Medicago","lupulina","inflorescences",1,1,1,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv007","mo_priv007","mo",6,8,2025,2,"JA","Trifolium","pratense","inflorescences",3,3,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv007","mo_priv007","mo",6,8,2025,2,"JA","Trifolium","repens","inflorescences",1,1,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv007","mo_priv007","mo",6,8,2025,2,"JA","Rosa","multiflora","flowers",18,18,1,"JA,1050","multiflora rose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Trifolium","pratense","inflorescences",713,713,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Erigeron","annuus","flowers",152,38,4,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Trifolium","campestre","inflorescences",49,49,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Plantago","lanceolata","flowers",37,37,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Cruciata","pedemontana","flowers",3756,626,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Trifolium","repens","inflorescences",30,30,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Leucanthemum","vulgare","flowers",5,5,1,"none","oxeye daisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Potentilla","recta","flowers",3,3,1,"none","sulphur cinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Achillea","millefolium","flowers",135,3,45,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Oxalis","dillenii","flowers",3,3,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"JA","Cerastium","fontanum","flowers",6,6,1,"none","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Erigeron","strigosus","flowers",22,22,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Trifolium","repens","inflorescences",137,137,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Trifolium","pratense","inflorescences",796,796,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Medicago","lupulina","inflorescences",79,79,1,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Erigeron","strigosus","flowers",57,19,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Plantago","lanceolata","flowers",50,50,1,"none","ribwort plantain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Cruciata","pedemontana","flowers",1164,388,3,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Cerastium","fontanum","flowers",4,4,1,"none","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Veronica","arvensis","flowers",1,1,1,"none","corn speedwell","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Sisyrinchium","campestre","flowers",11,11,1,"none","prairie blue-eyed grass","",NA,NA,NA,NA,NA,NA,NA,NA
"priv008","mo_priv008","mo",6,8,2025,2,"SG","Galium","aparine","flowers",24,3,8,"none","catchweed bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Trifolium","pratense","inflorescences",19,19,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Erigeron","strigosus","flowers",560,140,4,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Trifolium","campestre","inflorescences",186,186,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Trifolium","repens","inflorescences",8,8,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Cruciata","pedemontana","flowers",1386,231,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Dianthus","armeria","flowers",125,125,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Carduus","nutans","flowers",1,1,1,"none","nodding thistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"JA","Cerastium","fontanum","flowers",1,1,1,"none","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Dianthus","armeria","flowers",484,242,2,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Erigeron","strigosus","flowers",2568,321,8,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Erigeron","strigosus","flowers",18,18,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Oxalis","dillenii","flowers",1,1,1,"none","slender yellow woodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Taraxacum","officinale","flowers",2,2,1,"none","common dandelion","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Trifolium","pratense","inflorescences",23,23,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Trifolium","repens","inflorescences",35,35,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Asclepias","viridis","flowers",1,1,1,"none","green antelopehorns","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Medicago","lupulina","inflorescences",43,43,1,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","MeliLotus","officinalis","flowers",96,8,12,"none","yellow sweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Cruciata","pedemontana","flowers",1572,131,12,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Torilis","arvensis","flowers",168,8,21,"none","common hedge parsley","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Trifolium","campestre","inflorescences",67,67,1,"none","hop trefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv051","mo_priv051","mo",6,9,2025,2,"SG","Cerastium","fontanum","flowers",3,3,1,"none","common mouse-ear chickweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","mo_priv034","mo",6,9,2025,2,"JA","Penstemon","digitalis","flowers",40,2,20,"none","foxglove beardtongue","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","mo_priv034","mo",6,9,2025,2,"JA","Rosa","carolina","flowers",2,2,1,"JA,1207","carolina rose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","mo_priv034","mo",6,9,2025,2,"JA","Erigeron","strigosus","flowers",85,17,5,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","mo_priv034","mo",6,9,2025,2,"JA","Achillea","millefolium","flowers",300,4,75,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","mo_priv034","mo",6,9,2025,2,"JA","Asclepias","tuberosa","flowers",255,15,15,"JA,1214","butterfly milkweed","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Trifolium","repens","inflorescences",43,43,1,"none","white clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Coreopsis","lanceolata","flowers",33,33,1,"none","lanceleaf coreopsis","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Leucanthemum","vulgare","flowers",11,11,1,"none","oxeye daisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Monarda","fistulosa","flowers",152,8,19,"none","beebalm","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Cruciata","pedemontana","flowers",90,15,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Achillea","millefolium","flowers",180,2,90,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Erigeron","strigosus","flowers",81,27,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Medicago","lupulina","inflorescences",15,15,1,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Trifolium","pratense","inflorescences",2,2,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","mo_priv044","mo",6,9,2025,2,"SG","Penstemon","digitalis","flowers",7,1,7,"none","foxglove beardtongue","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","mo_priv045","mo",6,9,2025,2,"JA","Penstemon","digitalis","flowers",594,33,18,"none","foxglove beardtongue","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","mo_priv045","mo",6,9,2025,2,"JA","Coreopsis","lanceolata","flowers",90,90,1,"none","lanceleaf coreopsis","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Achillea","millefolium","flowers",1700,170,100,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Erigeron","annuus","flowers",7866,437,18,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Hypericum","calycinum","flowers",41,41,1,"JA,1015","common st. john's-wort","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Daucus","carota","flowers",2000,10,200,"JA,1016","wild carrot","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Rudbeckia","hirta","flowers",16,16,1,"JA,1017","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Trifolium","pratense","inflorescences",14,14,1,"none","red clover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","mo_priv035","mo",6,10,2025,2,"JA","Cruciata","pedemontana","flowers",1560,260,6,"none","piedmont bedstraw","",NA,NA,NA,NA,NA,NA,NA,NA
