"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes/Photos","common_name","survey"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Geum","canadense","flowers",1,"1","1","none","white avens","mo_priv011_v3_y2025"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Teucrium","canadense","flowers",20,"1","20","none","american germander","mo_priv011_v3_y2025"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Trifolium","pratense","inflorescences",278,"278","1","none","red clover","mo_priv011_v3_y2025"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Leucanthemum","vulgare","flowers",1,"1","1","none","oxeye daisy","mo_priv011_v3_y2025"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Erigeron","strigosus","flowers",2,"2","1","none","daisy fleabane","mo_priv011_v3_y2025"
"priv011","mo_priv011","mo",7,4,2025,3,"SG","Hypericum","calycinum","flowers",5,"5","1","none","common st. john's-wort","mo_priv011_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Trifolium","repens","inflorescences",107,"107","1","none","white clover","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Trifolium","pratense","inflorescences",54,"54","1","none","red clover","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Trifolium","campestre","inflorescences",8,"8","1","none","hop trefoil","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Erigeron","strigosus","flowers",20,"2","10","none","daisy fleabane","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Solanum","carolinense","flowers",20,"20","1","none","carolina horsenettle","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Pycnanthemum","tenuifolium","flowers",12,"1","12","none","slender mountainmint","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Plantago","lanceolata","flowers",2,"2","1","none","ribwort plantain","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Lotus","corniculatus","flowers",76,"19","4","none","bird's foot trefoil","mo_priv010_v3_y2025"
"priv010","mo_priv010","mo",7,4,2025,3,"JA","Oxalis","dillenii","flowers",1,"1","1","none","slender yellow woodsorrel","mo_priv010_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Rudbeckia","hirta","flowers",15,"15","1","none","black-eyed susan","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Pycnanthemum","tenuifolium","flowers",1580,"79","20","none","narrowleaf mountainmint","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Trifolium","campestre","inflorescences",30,"30","1","none","hop trefoil","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Trifolium","repens","inflorescences",37,"37","1","none","white clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Lotus","corniculatus","flowers",97,"97","1","none","bird's foot trefoil","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Dalea","candida","flowers",224,"14","16","none","white prairie clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Dalea","candida","flowers",2240,"40","56","none","white prairie clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Erigeron","strigosus","flowers",108,"108","1","none","daisy fleabane","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"SG","Trifolium","pratense","inflorescences",30,"30","1","none","red clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Trifolium","pratense","inflorescences",20,"20","1","none","red clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Pycnanthemum","tenuifolium","flowers",120,"20","6","none","slender mountainmint","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Trifolium","repens","inflorescences",16,"16","1","none","white clover","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Plantago","lanceolata","flowers",5,"5","1","none","ribwort plantain","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Lotus","corniculatus","flowers",28,"14","2","none","bird's foot trefoil","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Achillea","millefolium","flowers",50,"1","50","none","common yarrow","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Trifolium","campestre","inflorescences",20,"20","1","none","hop trefoil","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Erigeron","strigosus","flowers",40,"8","5","none","daisy fleabane","mo_priv012_v3_y2025"
"priv012","mo_priv012","mo",7,4,2025,3,"JA","Rudbeckia","hirta","flowers",3,"3","1","none","black-eyed susan","mo_priv012_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Erigeron","strigosus","flowers",992,"248","4","none","daisy fleabane","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Trifolium","pratense","inflorescences",209,"209","1","none","red clover","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Rudbeckia","hirta","flowers",31,"31","1","none","black-eyed susan","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Trifolium","campestre","inflorescences",4,"4","1","none","hop trefoil","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Heliopsis","helianthoides","flowers",1,"1","1","none","false sunflower","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Trifolium","pratense","inflorescences",3,"3","1","none","white clover","mo_priv008_v3_y2025"
"priv008","mo_priv008","mo",7,4,2025,3,"JA","Plantago","lanceolata","flowers",2,"2","1","none","ribwort plantain","mo_priv008_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Trifolium","pratense","inflorescences",1360,"1360","1","none","red clover","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Lotus","corniculatus","flowers",127,"127","1","none","bird's foot trefoil","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Erigeron","strigosus","flowers",44,"44","1","none","daisy fleabane","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Leucanthemum","vulgare","flowers",2,"2","1","none","oxeye daisy","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Trifolium","repens","inflorescences",129,"129","1","none","white clover","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Achillea","millefolium","flowers",240,"12","20","none","common yarrow","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Hypericum","calycinum","flowers",19,"19","1","none","common st. john's-wort","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"SG","Trifolium","campestre","inflorescences",1,"1","1","none","hop trefoil","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"JA","Trifolium","repens","inflorescences",260,"260","1","none","red clover","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"JA","Lotus","corniculatus","flowers",15,"5","3","none","bird's foot trefoil","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"JA","Achillea","millefolium","flowers",13,"1","13","none","common yarrow","mo_priv009_v3_y2025"
"priv009","mo_priv009","mo",7,4,2025,3,"JA","Trifolium","repens","inflorescences",4,"4","1","none","white clover","mo_priv009_v3_y2025"
"priv007","mo_priv007","mo",7,4,2025,3,"SG","Trifolium","pratense","inflorescences",25,"25","1","none","red clover","mo_priv007_v3_y2025"
"priv007","mo_priv007","mo",7,4,2025,3,"SG","Trifolium","repens","inflorescences",22,"22","1","none","white clover","mo_priv007_v3_y2025"
"priv007","mo_priv007","mo",7,4,2025,3,"SG","Rosa","setigera","flowers",20,"20","1","none","climbing prairie rose","mo_priv007_v3_y2025"
"priv007","mo_priv007","mo",7,4,2025,3,"SG","Geum","canadense","flowers",4,"2","2","none","white avens","mo_priv007_v3_y2025"
"priv007","mo_priv007","mo",7,4,2025,3,"SG","Plantago","lanceolata","flowers",1,"1","1","none","ribwort plantain","mo_priv007_v3_y2025"
"priv006","mo_priv006","mo",7,4,2025,3,"JA","Trifolium","repens","inflorescences",16,"16","1","none","white clover","mo_priv006_v3_y2025"
"priv006","mo_priv006","mo",7,4,2025,3,"JA","Trifolium","campestre","inflorescences",21,"21","1","none","hop trefoil","mo_priv006_v3_y2025"
"priv006","mo_priv006","mo",7,4,2025,3,"JA","Solanum","carolinense","flowers",18,"18","1","none","carolina horsenettle","mo_priv006_v3_y2025"
"priv006","mo_priv006","mo",7,4,2025,3,"JA","Oxalis","dillenii","flowers",1,"1","1","none","slender yellow woodsorrel","mo_priv006_v3_y2025"
"priv006","mo_priv006","mo",7,4,2025,3,"JA","Trifolium","pratense","inflorescences",31,"31","1","none","red clover","mo_priv006_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Erigeron","strigosus","flowers",840,"84","10","none","daisy fleabane","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Cichorium","intybus","flowers",56,"56","1","none","chicory","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Daucus","carota","flowers",4320,"8","540","none","wild carrot","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Trifolium","campestre","inflorescences",83,"83","1","none","hop trefoil","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Daucus","carota","flowers",30,"3","10","none","wild carrot","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Trifolium","repens","inflorescences",124,"124","1","none","white clover","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Plantago","lanceolata","flowers",72,"72","1","none","ribwort plantain","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Trifolium","pratense","inflorescences",37,"37","1","none","red clover","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Dianthus","armeria","flowers",2,"2","1","none","deptford pink","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Daucus","carota","flowers",1890,"21","90","none","wild carrot","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Rudbeckia","hirta","flowers",33,"33","1","none","black-eyed susan","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"SG","Solanum","carolinense","flowers",2,"2","1","none","carolina horsenettle","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Trifolium","pratense","inflorescences",99,"99","1","none","red clover","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Trifolium","repens","inflorescences",270,"270","1","none","white clover","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Trifolium","campestre","inflorescences",30,"30","1","none","hop trefoil","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Plantago","lanceolata","flowers",35,"35","1","none","ribwort plantain","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Erigeron","strigosus","flowers",501,"167","3","none","daisy fleabane","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Cichorium","intybus","flowers",139,"139","1","none","chicory","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Daucus","carota","flowers",6930,"77","90","none","wild carrot","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Dianthus","armeria","flowers",7,"7","1","none","deptford pink","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Solanum","carolinense","flowers",2,"2","1","none","carolina horsenettle","mo_priv026_v3_y2025"
"priv026","mo_priv026","mo",7,5,2025,3,"JA","Rudbeckia","hirta","flowers",41,"41","1","none","black-eyed susan","mo_priv026_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Verbena","urticifolia","flowers",135,"9","15","none","white vervain","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Erigeron","strigosus","flowers",86,"86","1","none","daisy fleabane","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Cerastium","fontanum","flowers",3,"3","1","none","common mouse-ear chickweed","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Trifolium","repens","inflorescences",323,"323","1","none","white clover","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Trifolium","campestre","inflorescences",23,"23","1","none","hop trefoil","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Thlaspi","arvense","flowers",45,"15","3","none","field pennycress","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Daucus","carota","flowers",1530,"17","90","none","wild carrot","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Trifolium","pratense","inflorescences",24,"24","1","none","red clover","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Torilis","arvensis","flowers",175,"7","25","none","common hedge parsley","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Spiranthes","vernalis","flowers",30,"2","15","none","spring ladies tress","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Cichorium","intybus","flowers",90,"90","1","none","chicory","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Solanum","carolinense","flowers",4,"4","1","none","carolina horsenettle","mo_priv025_v3_y2025"
"priv025","mo_priv025","mo",7,5,2025,3,"SG","Daucus","carota","flowers",2100,"5","420","none","wild carrot","mo_priv025_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Erigeron","strigosus","flowers",352,"88","4","none","daisy fleabane","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Trifolium","repens","inflorescences",182,"182","1","none","white clover","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Daucus","carota","flowers",3240,"36","90","none","wild carrot","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Solanum","carolinense","flowers",2,"1","2","none","carolina horsenettle","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Trifolium","pratense","inflorescences",55,"55","1","none","red clover","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Cichorium","intybus","flowers",18,"18","1","none","chicory","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Dianthus","armeria","flowers",8,"8","1","none","deptford pink","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Trifolium","campestre","inflorescences",30,"30","1","none","hop trefoil","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Rudbeckia","hirta","flowers",97,"97","1","none","black-eyed susan","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Torilis","arvensis","flowers",75,"3","25","none","spreading hedge parsley","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Daucus","carota","flowers",1200,"4","300","none","wild carrot","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Cerastium","fontanum","flowers",1,"1","1","none","common mouse-ear chickweed","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Ruellia","humilis","flowers",3,"3","1","none","hairy ruellia","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Spiranthes","vernalis","flowers",40,"4","10","none","spring ladies tress","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Plantago","lanceolata","flowers",10,"10","1","none","ribwort plantain","mo_priv023_v3_y2025"
"priv023","mo_priv023","mo",7,5,2025,3,"JA","Veronica","baldwinii","flowers",24,"4","6","1153","baldwins ironweed","mo_priv023_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Rudbeckia","hirta","flowers",8,"8","1","none","black-eyed susan","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Cichorium","intybus","flowers",46,"46","1","none","chicory","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Trifolium","repens","inflorescences",15,"15","1","none","white clover","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Solanum","carolinense","flowers",34,"34","1","none","carolina horsenettle","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Erigeron","strigosus","flowers",398,"398","1","none","daisy fleabane","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Daucus","carota","flowers",2940,"7","420","none","wild carrot","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Trifolium","campestre","inflorescences",31,"31","1","none","hop trefoil","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Verbena","urticifolia","flowers",130,"5","26","none","white vervain","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Teucrium","canadense","flowers",24,"8","3","none","american germander","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Daucus","carota","flowers",1260,"14","90","none","wild carrot","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Daucus","carota","flowers",10,"1","10","none","wild carrot","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Trifolium","pratense","inflorescences",2,"2","1","none","red clover","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Carduus","nutans","flowers",3,"3","1","none","musk thistle","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Torilis","arvensis","flowers",480,"24","20","none","common hedge parsley","mo_priv024_v3_y2025"
"priv024","mo_priv024","mo",7,5,2025,3,"SG","Croton","capitatus","flowers",2,"1","2","none","wooly croton","mo_priv024_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Achillea","millefolium","flowers",25,"1","25","none","common yarrow","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Rudbeckia","hirta","flowers",146,"196","1","none","black-eyed susan","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Daucus","carota","flowers",980,"22","90","none","wild carrot","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Veronica","baldwinii","flowers",10,"1","10","none","baldwins ironweed","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Trifolium","campestre","inflorescences",31,"31","1","none","hop trefoil","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Daucus","carota","flowers",1500,"6","250","none","wild carrot","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Erigeron","strigosus","flowers",1420,"284","5","none","daisy fleabane","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Cuphea","viscosissima","flowers",114,"38","3","1240","blue waxweed","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Carduus","nutans","flowers",2,"2","1","none","nodding thistle","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Dianthus","armeria","flowers",1,"1","1","none","deptford pink","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Hypericum","punctatum","flowers",38,"38","1","1248","spotted St. johns wort","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Monarda","fistulosa","flowers",22,"1","22","none","beebalm","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Teucrium","canadense","flowers",12,"1","12","none","american germander","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Croton","glandulosus","flowers",8,"4","2","1255","vente conmigo","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Solanum","carolinense","flowers",2,"2","1","none","carolina horsenettle","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Torilis","arvensis","flowers",15,"1","15","none","spreading hedge parsley","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Trifolium","repens","inflorescences",8,"8","1","none","white clover","mo_priv028_v3_y2025"
"priv028","mo_priv028","mo",7,5,2025,3,"JA","Erigeron","annuus","flowers",1071,"153","7","none","daisy fleabane","mo_priv028_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Trifolium","repens","inflorescences",371,"371","1","none","white clover","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Trifolium","pratense","inflorescences",136,"136","1","none","red clover","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Plantago","lanceolata","flowers",9,"9","1","none","ribwort plantain","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Achillea","millefolium","flowers",25,"25","25","none","common yarrow","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Ranunculus","sardous","flowers",11,"11","1","none","hairy buttercup","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Daucus","carota","flowers",450,"3","150","none","wild carrot","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Daucus","carota","flowers",180,"2","90","none","wild carrot","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Daucus","carota","flowers",500,"1","500","none","wild carrot","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Solanum","carolinense","flowers",19,"19","1","none","carolina horsenettle","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Trifolium","campestre","inflorescences",3,"3","1","none","hop trefoil","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Cichorium","intybus","flowers",17,"17","1","none","chicory","mo_priv032_v3_y2025"
"priv032","mo_priv032","mo",7,7,2025,3,"JA","Torilis","arvensis","flowers",10,"3","10","none","spreading hedge parsley","mo_priv032_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Trifolium","repens","inflorescences",625,"625","1","none","white clover","mo_priv033_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Trifolium","pratense","inflorescences",14,"14","1","none","red clover","mo_priv033_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Daucus","carota","flowers",140,"7","20","none","wild carrot","mo_priv033_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Taraxacum","officinale","flowers",1,"1","1","none","common dandelion","mo_priv033_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Daucus","carota","flowers",1000,"2","500","none","wild carrot","mo_priv033_v3_y2025"
"priv033","mo_priv033","mo",7,7,2025,3,"SG","Solanum","carolinense","flowers",3,"3","1","none","carolina horsenettle","mo_priv033_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Daucus","carota","flowers",720,"8","90","none","wild carrot","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Trifolium","repens","inflorescences",289,"289","1","none","white clover","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Cerastium","fontanum","flowers",3,"3","1","none","common mouse-ear chickweed","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Erigeron","annuus","flowers",30,"6","5","none","daisy fleabane","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Trifolium","pratense","inflorescences",3,"3","1","none","red clover","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Daucus","carota","flowers",500,"2","250","none","wild carrot","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Trifolium","campestre","inflorescences",7,"7","1","none","hop trefoil","mo_priv031_v3_y2025"
"priv031","mo_priv031","mo",7,7,2025,3,"JA","Torilis","arvensis","flowers",275,"11","25","none","spreading hedge parsley","mo_priv031_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Erigeron","strigosus","flowers",179,"179","1","none","daisy fleabane","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Dianthus","armeria","flowers",6,"6","1","none","deptford pink","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Trifolium","campestre","inflorescences",37,"37","1","none","hop trefoil","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Torilis","arvensis","flowers",50,"2","25","none","common hedge parsley","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Trifolium","repens","inflorescences",11,"11","1","none","white clover","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Ruellia","humilis","flowers",7,"7","1","none","hairy ruellia","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Daucus","carota","flowers",5655,"87","65","none","wild carrot","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Cichorium","intybus","flowers",80,"80","1","none","chicory","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Daucus","carota","flowers",5940,"22","270","none","wild carrot","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Carduus","nutans","flowers",1,"1","1","none","musk thistle","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Trifolium","pratense","inflorescences",1,"1","1","none","red clover","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Rudbeckia","hirta","flowers",16,"16","1","none","black-eyed susan","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Vernonia","baldwinii","flowers",18,"1","18","none","western ironweed","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Daucus","carota","flowers",12,"1","12","none","wild carrot","mo_priv027_v3_y2025"
"priv027","mo_priv027","mo",7,7,2025,3,"SG","Croton","capitatus","flowers",2,"2","1","none","wooly croton","mo_priv027_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Cichorium","intybus","flowers",155,"155","1","none","chicory","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Trifolium","repens","inflorescences",384,"384","1","none","white clover","mo_priv029_v3_y2025"
