"year","survey","practice","treated","flowers","visit","observer","temp","wind","cloud","ordinal","mssr","dist1","dist2","dist3","dist4","dist5","perc_canopy","perc_tallsap","perc_shortsap","perc_tallshrub","perc_shortshrub","perc_forb","perc_tallgrass","perc_shortgrass","perc_CWD","perc_litter","perc_bare","perc_anysap","perc_anyshrub","perc_anywoody","perc_anygrass"
2025,"ks_priv031_v2_y2025","prescribed_burning",NA,5575,2,"RR",83,1,0,161,430,0,2,0,1,0,0,0,0,0,0,9,73,0,9,55,18,0,0,0,73
2025,"ks_priv025_v2_y2025","prescribed_burning",NA,132365,2,"MC",73,2,0,161,296,3,0,1,1,0,9,0,0,0,0,45,0,27,0,27,0,0,0,0,27
2025,"ks_priv024_v2_y2025","prescribed_burning",NA,18686,2,"MC",74,2,0,161,330,2,0,0,1,0,0,0,0,0,0,27,45,9,9,36,27,0,0,0,55
2025,"ks_priv032_v2_y2025","prescribed_burning",NA,221,2,"MC",82,2,0,161,415,1,0,0,0,0,0,0,0,0,0,0,27,9,0,64,0,0,0,0,36
2025,"ks_priv030_v2_y2025","prescribed_burning",NA,172,2,"MC",81,2,0,161,457,6,2,0,2,0,0,0,0,18,0,0,0,45,0,18,18,0,18,18,45
2025,"ks_priv027_v2_y2025","prescribed_burning",NA,0,2,"RR",81,1,0,162,274,0,0,0,0,0,100,0,0,0,0,0,64,0,27,55,9,0,0,0,64
2025,"ks_priv026_v2_y2025","prescribed_burning",NA,843,2,"RR",84,3,25,162,320,1,1,0,1,0,0,0,0,0,0,9,0,27,0,55,9,0,0,0,27
2025,"ks_priv028_v2_y2025","prescribed_burning",NA,4166,2,"RR",85,3,0,162,350,2,0,0,1,0,0,0,0,27,0,9,0,64,0,9,9,0,27,27,64
2025,"ks_priv029_v2_y2025","prescribed_burning",NA,39734,2,"MC",83,3,25,162,313,15,0,0,0,0,0,0,0,0,0,27,64,9,0,27,27,0,0,0,73
2025,"ks_priv040_v2_y2025","not_enrolled_in_NRCS",NA,3550,2,"RR",75,2,100,163,341,0,0,0,0,0,18,0,0,0,0,27,18,36,0,18,0,0,0,0,55
2025,"ks_priv039_v2_y2025","not_enrolled_in_NRCS",NA,17,2,"RR",76,3,75,163,431,0,0,0,0,0,0,0,0,0,0,9,0,27,0,64,0,0,0,0,27
2025,"ks_priv038_v2_y2025","not_enrolled_in_NRCS",NA,3,2,"MC",76,2,100,163,395,0,0,0,0,0,0,0,0,0,0,27,82,9,9,55,0,0,0,0,91
2025,"ks_priv041_v2_y2025","not_enrolled_in_NRCS",NA,2358,2,"MC",73,2,100,163,285,0,0,0,0,0,36,0,0,0,0,73,45,0,0,36,0,0,0,0,45
2025,"ks_priv037_v2_y2025","not_enrolled_in_NRCS",NA,244,2,"MC",77,2,100,163,468,0,0,0,0,0,0,0,0,0,0,18,55,9,55,45,18,0,0,0,64
2025,"ks_priv042_v2_y2025","not_enrolled_in_NRCS",NA,601,2,"RR",72,1,50,164,258,1,0,0,0,0,0,0,0,0,0,55,64,0,9,0,36,0,0,0,64
2025,"ks_priv043_v2_y2025","not_enrolled_in_NRCS",NA,226,2,"RR",73,1,50,164,293,0,0,1,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0,45
2025,"ks_priv045_v2_y2025","not_enrolled_in_NRCS",NA,1156,2,"RR",76,2,75,164,328,0,1,0,0,0,0,0,0,0,0,64,82,0,0,0,9,0,0,0,82
2025,"ks_priv044_v2_y2025","not_enrolled_in_NRCS",NA,844,2,"RR",77,2,50,164,370,0,0,0,1,1,0,0,0,0,0,64,0,36,0,0,0,0,0,0,36
2025,"ks_priv046_v2_y2025","not_enrolled_in_NRCS",NA,1152,2,"MC",73,1,50,164,298,0,0,0,0,0,91,0,0,0,18,18,0,0,18,45,9,0,18,18,0
2025,"ks_priv047_v2_y2025","not_enrolled_in_NRCS",NA,0,2,"MC",76,2,50,164,350,0,0,0,0,0,0,0,0,0,0,9,55,18,0,27,82,0,0,0,73
2025,"ks_priv058_v2_y2025","brush_management",NA,1382,2,"MC",78,1,50,167,303,3,0,0,0,0,27,0,0,0,0,73,45,9,0,18,18,0,0,0,55
2025,"ks_priv055_v2_y2025","brush_management",NA,2399,2,"MC",85,1,25,167,467,1,0,0,0,0,36,0,0,0,0,9,18,27,0,45,0,0,0,0,45
2025,"ks_priv059_v2_y2025","brush_management",NA,35,2,"RR",78,1,25,167,303,0,0,0,0,1,0,0,0,0,0,27,27,36,0,9,0,0,0,0,64
2025,"ks_priv060_v2_y2025","brush_management",NA,1370,2,"RR",80,2,25,167,330,0,0,0,0,0,0,0,0,0,0,36,0,27,0,18,18,0,0,0,27
2025,"ks_priv056_v2_y2025","brush_management",NA,81,2,"RR",82,2,25,167,385,0,0,1,0,0,0,0,0,0,0,36,100,0,0,9,0,0,0,0,100
2025,"ks_priv048_v2_y2025","brush_management",NA,25,2,"RR",80,1,0,170,334,0,0,1,0,0,18,0,0,0,0,55,18,0,0,27,0,0,0,0,18
2025,"ks_priv053_v2_y2025","brush_management",NA,3119,2,"MC",77,1,0,170,267,0,0,0,0,0,73,0,0,0,0,55,18,0,0,45,9,0,0,0,18
2025,"ks_priv036_v2_y2025","not_enrolled_in_NRCS",NA,1128,2,"RR",93,4,0,171,392,0,0,0,1,0,0,0,0,0,27,9,0,27,0,36,0,0,27,27,27
2025,"ks_priv033_v2_y2025","not_enrolled_in_NRCS",NA,1663,2,"RR",94,4,0,171,433,0,0,0,0,0,27,0,0,0,0,27,9,36,9,9,0,0,0,0,45
2025,"ks_priv035_v2_y2025","not_enrolled_in_NRCS",NA,1087,2,"MC",92,3,0,171,383,0,0,0,0,1,55,0,0,0,0,0,0,64,0,0,36,0,0,0,64
2025,"ks_priv034_v2_y2025","not_enrolled_in_NRCS",NA,7758,2,"MC",93,4,0,171,415,2,0,1,0,0,0,0,0,9,0,36,64,9,0,9,0,0,9,9,73
2025,"ks_priv002_v3_y2025","prescribed_burning",NA,864,3,"RR",86,5,0,172,230,0,0,0,0,0,0,0,0,0,0,0,55,9,0,73,18,0,0,0,64
2025,"ks_priv003_v3_y2025","prescribed_burning",NA,34100,3,"RR",86,5,0,172,249,0,0,0,0,0,0,0,0,0,0,18,36,18,0,18,9,0,0,0,55
2025,"ks_priv013_v3_y2025","prescribed_burning",NA,143,3,"RR",87,5,0,172,334,0,0,0,0,0,0,0,0,0,0,0,64,18,0,0,55,0,0,0,82
2025,"ks_priv014_v3_y2025","prescribed_burning",NA,1792,3,"RR",87,5,0,172,340,0,0,0,0,0,0,0,0,0,0,0,0,64,0,27,64,0,0,0,64
2025,"ks_priv004_v3_y2025","prescribed_burning",NA,8,3,"MC",86,5,0,172,236,0,0,0,0,0,0,0,0,0,0,9,45,36,0,55,0,0,0,0,82
2025,"ks_priv001_v3_y2025","prescribed_burning",NA,0,3,"MC",86,5,0,172,248,0,0,0,0,0,0,0,0,0,0,0,18,18,0,64,0,0,0,0,36
2025,"ks_priv016_v3_y2025","prescribed_burning",NA,2119,3,"MC",87,5,0,172,346,0,0,0,0,0,0,0,0,0,0,0,0,36,0,73,27,0,0,0,36
2025,"ks_priv062_v3_y2025","brush_management",NA,0,3,"RR",82,5,0,173,233,0,0,0,0,0,9,0,0,0,0,0,0,27,0,0,82,0,0,0,27
2025,"ks_priv017_v3_y2025","prescribed_burning",NA,0,3,"RR",86,5,25,173,357,0,0,0,0,0,0,0,0,0,0,0,100,0,0,9,18,0,0,0,100
2025,"ks_priv061_v3_y2025","brush_management",NA,8990,3,"MC",82,5,0,173,255,0,0,0,0,0,9,0,0,0,0,0,0,64,9,27,18,0,0,0,64
2025,"ks_priv027_v3_y2025","prescribed_burning",NA,0,3,"RR",84,5,50,174,266,0,0,0,0,0,100,0,0,0,0,0,64,0,27,55,9,0,0,0,64
2025,"ks_priv026_v3_y2025","prescribed_burning",NA,16,3,"RR",85,5,25,174,284,0,0,0,0,0,0,0,0,0,0,9,0,27,0,55,9,0,0,0,27
2025,"ks_priv028_v3_y2025","prescribed_burning",NA,91801,3,"RR",86,5,25,174,298,0,0,0,0,0,0,0,0,27,0,9,0,64,0,9,9,0,27,27,64
2025,"ks_priv032_v3_y2025","prescribed_burning",NA,228,3,"MC",84,5,75,174,258,0,0,0,0,0,0,0,0,0,0,0,27,9,0,64,0,0,0,0,36
2025,"ks_priv031_v3_y2025","prescribed_burning",NA,179,3,"MC",84,5,75,174,272,0,0,0,0,0,0,0,0,0,0,9,73,0,9,55,18,0,0,0,73
2025,"ks_priv029_v3_y2025","prescribed_burning",NA,495,3,"MC",85,5,25,174,300,0,0,0,0,0,0,0,0,0,0,27,64,9,0,27,27,0,0,0,73
2025,"ks_priv030_v3_y2025","prescribed_burning",NA,0,3,"MC",86,5,25,174,319,0,0,0,0,0,0,0,0,18,0,0,0,45,0,18,18,0,18,18,45
2025,"ks_priv024_v3_y2025","prescribed_burning",NA,209,3,"MC",80,2,25,176,245,0,1,1,0,0,0,0,0,0,0,27,45,9,9,36,27,0,0,0,55
2025,"ks_priv025_v3_y2025","prescribed_burning",NA,414,3,"MC",81,3,25,176,275,3,1,0,0,0,9,0,0,0,0,45,0,27,0,27,0,0,0,0,27
2025,"ks_priv021_v3_y2025","prescribed_burning",NA,239,3,"MC",85,4,25,176,381,1,0,1,1,1,0,0,0,0,0,9,0,45,0,36,9,0,0,0,45
2025,"ks_priv022_v3_y2025","prescribed_burning",NA,862,3,"MC",86,3,25,176,408,3,0,0,0,0,9,0,0,0,0,18,82,0,0,18,55,0,0,0,82
2025,"ks_priv023_v3_y2025","prescribed_burning",NA,73,3,"RR",80,2,25,176,255,1,0,0,0,0,0,0,0,9,0,18,9,27,0,45,0,0,9,9,36
2025,"ks_priv019_v3_y2025","prescribed_burning",NA,284,3,"RR",84,4,25,176,377,1,0,0,0,0,0,0,0,0,0,9,0,27,0,45,18,0,0,0,27
2025,"ks_priv020_v3_y2025","prescribed_burning",NA,35,3,"RR",85,4,25,176,405,1,0,0,0,1,0,0,0,0,0,18,82,9,0,45,0,0,0,0,91
2025,"ks_priv044_v3_y2025","not_enrolled_in_NRCS",NA,1077,3,"MC",78,2,100,181,394,0,0,0,0,0,0,0,0,0,0,64,0,36,0,0,0,0,0,0,36
2025,"ks_priv045_v3_y2025","not_enrolled_in_NRCS",NA,1253,3,"MC",79,2,50,181,423,3,1,0,0,1,0,0,0,0,0,64,82,0,0,0,9,0,0,0,82
2025,"ks_priv039_v3_y2025","not_enrolled_in_NRCS",NA,15,3,"MC",75,3,100,181,268,0,0,0,0,0,0,0,0,0,0,9,0,27,0,64,0,0,0,0,27
2025,"ks_priv037_v3_y2025","not_enrolled_in_NRCS",NA,289,3,"MC",75,3,100,181,310,1,0,0,0,1,0,0,0,0,0,18,55,9,55,45,18,0,0,0,64
2025,"ks_priv038_v3_y2025","not_enrolled_in_NRCS",NA,30,3,"RR",75,2,75,181,267,0,0,0,1,0,0,0,0,0,0,27,82,9,9,55,0,0,0,0,91
2025,"ks_priv043_v3_y2025","not_enrolled_in_NRCS",NA,1,3,"RR",79,3,75,181,389,0,0,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0,45
2025,"ks_priv042_v3_y2025","not_enrolled_in_NRCS",NA,1,3,"RR",80,2,50,181,418,0,0,0,0,0,0,0,0,0,0,55,64,0,9,0,36,0,0,0,64
2025,"ks_priv046_v3_y2025","not_enrolled_in_NRCS",NA,442,3,"MC",81,1,0,182,320,0,0,0,0,0,91,0,0,0,18,18,0,0,18,45,9,0,18,18,0
2025,"ks_priv047_v3_y2025","not_enrolled_in_NRCS",NA,0,3,"MC",82,2,25,182,364,0,0,0,0,0,0,0,0,0,0,9,55,18,0,27,82,0,0,0,73
2025,"ks_priv040_v3_y2025","not_enrolled_in_NRCS",NA,56,3,"RR",81,2,0,182,333,0,0,0,0,1,18,0,0,0,0,27,18,36,0,18,0,0,0,0,55
2025,"ks_priv041_v3_y2025","not_enrolled_in_NRCS",NA,1041,3,"RR",79,1,0,182,284,0,0,0,0,0,36,0,0,0,0,73,45,0,0,36,0,0,0,0,45
2025,"ks_priv058_v3_y2025","brush_management",NA,670,3,"MC",81,2,25,183,308,1,0,0,0,0,27,0,0,0,0,73,45,9,0,18,18,0,0,0,55
2025,"ks_priv060_v3_y2025","brush_management",NA,424,3,"MC",82,2,25,183,339,1,0,0,0,0,0,0,0,0,0,36,0,27,0,18,18,0,0,0,27
2025,"ks_priv055_v3_y2025","brush_management",NA,1498,3,"MC",86,2,0,183,477,2,0,0,0,0,36,0,0,0,0,9,18,27,0,45,0,0,0,0,45
2025,"ks_priv059_v3_y2025","brush_management",NA,464,3,"RR",81,1,25,183,305,1,0,0,0,0,0,0,0,0,0,27,27,36,0,9,0,0,0,0,64
2025,"ks_priv056_v3_y2025","brush_management",NA,247,3,"RR",84,2,25,183,396,1,1,0,0,1,0,0,0,0,0,36,100,0,0,9,0,0,0,0,100
2025,"ks_priv034_v3_y2025","not_enrolled_in_NRCS",NA,1281,3,"RR",82,4,25,185,281,1,1,0,0,0,0,0,0,9,0,36,64,9,0,9,0,0,9,9,73
2025,"ks_priv035_v3_y2025","not_enrolled_in_NRCS",NA,556,3,"RR",81,4,0,185,257,0,0,0,0,0,55,0,0,0,0,0,0,64,0,0,36,0,0,0,64
2025,"ks_priv033_v3_y2025","not_enrolled_in_NRCS",NA,166,3,"RR",83,4,25,185,302,0,1,0,0,0,27,0,0,0,0,27,9,36,9,9,0,0,0,0,45
2025,"ks_priv036_v3_y2025","not_enrolled_in_NRCS",NA,582,3,"RR",84,5,25,185,331,0,0,0,0,0,0,0,0,0,27,9,0,27,0,36,0,0,27,27,27
2025,"ks_priv053_v3_y2025","brush_management",NA,301,3,"RR",82,0,50,188,266,0,0,0,0,0,73,0,0,0,0,55,18,0,0,45,9,0,0,0,18
2025,"ks_priv048_v3_y2025","brush_management",NA,375,3,"MC",84,1,75,188,326,1,0,0,0,1,18,0,0,0,0,55,18,0,0,27,0,0,0,0,18
2025,"ks_priv001_v4_y2025","prescribed_burning",NA,14,4,"RR",78,2,0,189,243,0,0,0,1,0,0,0,0,0,0,0,18,18,0,64,0,0,0,0,36
2025,"ks_priv002_v4_y2025","prescribed_burning",NA,166,4,"RR",80,2,0,189,278,0,0,0,1,0,0,0,0,0,0,0,55,9,0,73,18,0,0,0,64
2025,"ks_priv004_v4_y2025","prescribed_burning",NA,58,4,"MC",78,3,0,189,257,1,0,0,0,0,0,0,0,0,0,9,45,36,0,55,0,0,0,0,82
2025,"ks_priv003_v4_y2025","prescribed_burning",NA,151199,4,"MC",80,3,0,189,291,0,0,0,0,0,0,0,0,0,0,18,36,18,0,18,9,0,0,0,55
2025,"ks_priv013_v4_y2025","prescribed_burning",NA,533,4,"RR",82,2,25,190,238,0,0,0,1,0,0,0,0,0,0,0,64,18,0,0,55,0,0,0,82
2025,"ks_priv014_v4_y2025","prescribed_burning",NA,0,4,"RR",84,2,25,190,260,0,0,0,0,0,0,0,0,0,0,0,0,64,0,27,64,0,0,0,64
2025,"ks_priv016_v4_y2025","prescribed_burning",NA,2318,4,"MC",84,2,25,190,252,0,0,0,0,0,0,0,0,0,0,0,0,36,0,73,27,0,0,0,36
2025,"ks_priv020_v4_y2025","prescribed_burning",NA,271,4,"RR",77,2,25,192,255,2,0,0,0,0,0,0,0,0,0,18,82,9,0,45,0,0,0,0,91
2025,"ks_priv019_v4_y2025","prescribed_burning",NA,8,4,"RR",78,4,25,192,291,0,0,0,0,0,0,0,0,0,0,9,0,27,0,45,18,0,0,0,27
2025,"ks_priv022_v4_y2025","prescribed_burning",NA,1690,4,"MC",79,4,0,192,286,1,0,0,0,0,9,0,0,0,0,18,82,0,0,18,55,0,0,0,82
2025,"ks_priv021_v4_y2025","prescribed_burning",NA,97,4,"MC",78,4,0,192,256,1,0,0,0,0,0,0,0,0,0,9,0,45,0,36,9,0,0,0,45
2025,"ks_priv027_v4_y2025","prescribed_burning",NA,0,4,"RR",76,0,0,194,235,0,0,0,0,0,100,0,0,0,0,0,64,0,27,55,9,0,0,0,64
2025,"ks_priv026_v4_y2025","prescribed_burning",NA,44,4,"RR",77,1,0,194,272,0,0,0,0,0,0,0,0,0,0,9,0,27,0,55,9,0,0,0,27
2025,"ks_priv030_v4_y2025","prescribed_burning",NA,0,4,"MC",75,1,0,194,235,0,0,0,0,0,0,0,0,18,0,0,0,45,0,18,18,0,18,18,45
2025,"ks_priv029_v4_y2025","prescribed_burning",NA,12,4,"MC",77,1,0,194,268,0,0,0,0,0,0,0,0,0,0,27,64,9,0,27,27,0,0,0,73
2025,"ks_priv028_v4_y2025","prescribed_burning",NA,105267,4,"MC",79,1,0,194,299,1,0,0,0,0,0,0,0,27,0,9,0,64,0,9,9,0,27,27,64
2025,"ks_priv031_v4_y2025","prescribed_burning",NA,282,4,"RR",81,1,25,195,246,3,0,0,0,0,0,0,0,0,0,9,73,0,9,55,18,0,0,0,73
2025,"ks_priv023_v4_y2025","prescribed_burning",NA,0,4,"RR",86,1,25,195,343,0,0,0,0,0,0,0,0,9,0,18,9,27,0,45,0,0,9,9,36
2025,"ks_priv032_v4_y2025","prescribed_burning",NA,12,4,"MC",81,1,0,195,270,0,1,0,0,1,0,0,0,0,0,0,27,9,0,64,0,0,0,0,36
2025,"ks_priv024_v4_y2025","prescribed_burning",NA,66,4,"MC",86,1,0,195,321,0,0,0,0,0,0,0,0,0,0,27,45,9,9,36,27,0,0,0,55
2025,"ks_priv025_v4_y2025","prescribed_burning",NA,8,4,"MC",87,1,25,195,353,0,0,0,0,0,9,0,0,0,0,45,0,27,0,27,0,0,0,0,27
2025,"ks_priv061_v4_y2025","brush_management",NA,28,4,"RR",86,2,0,196,344,0,0,0,0,0,9,0,0,0,0,0,0,64,9,27,18,0,0,0,64
2025,"ks_priv017_v4_y2025","prescribed_burning",NA,0,4,"MC",83,2,0,196,242,1,0,0,0,0,0,0,0,0,0,0,100,0,0,9,18,0,0,0,100
2025,"ks_priv062_v4_y2025","brush_management",NA,NA,4,"MC",85,3,0,196,321,0,0,0,0,0,9,0,0,0,0,0,0,27,0,0,82,0,0,0,27
2025,"ks_priv044_v4_y2025","not_enrolled_in_NRCS",NA,12,4,"MC",86,1,100,201,327,0,0,0,1,0,0,0,0,0,0,64,0,36,0,0,0,0,0,0,36
2025,"ks_priv048_v4_y2025","brush_management",NA,146,4,"RR",82,1,75,201,230,0,0,0,0,0,18,0,0,0,0,55,18,0,0,27,0,0,0,0,18
2025,"ks_priv047_v4_y2025","not_enrolled_in_NRCS",NA,1,4,"RR",82,1,100,201,289,0,0,0,0,0,0,0,0,0,0,9,55,18,0,27,82,0,0,0,73
2025,"ks_priv053_v4_y2025","brush_management",NA,63,4,"RR",80,2,100,201,170,0,0,0,0,0,73,0,0,0,0,55,18,0,0,45,9,0,0,0,18
2025,"ks_priv042_v4_y2025","not_enrolled_in_NRCS",NA,27,4,"RR",88,0,100,201,374,0,0,0,0,0,0,0,0,0,0,55,64,0,9,0,36,0,0,0,64
2025,"ks_priv039_v4_y2025","not_enrolled_in_NRCS",NA,0,4,"MC",81,3,50,203,240,2,0,0,1,0,0,0,0,0,0,9,0,27,0,64,0,0,0,0,27
2025,"ks_priv046_v4_y2025","not_enrolled_in_NRCS",NA,111,4,"MC",87,0,50,203,383,0,2,0,0,0,91,0,0,0,18,18,0,0,18,45,9,0,18,18,0
2025,"ks_priv038_v4_y2025","not_enrolled_in_NRCS",NA,17,4,"RR",81,3,50,203,245,1,0,0,1,0,0,0,0,0,0,27,82,9,9,55,0,0,0,0,91
2025,"ks_priv037_v4_y2025","not_enrolled_in_NRCS",NA,461,4,"RR",83,2,50,203,253,0,0,2,2,2,0,0,0,0,0,18,55,9,55,45,18,0,0,0,64
2025,"ks_priv045_v4_y2025","not_enrolled_in_NRCS",NA,93,4,"RR",86,3,50,203,363,0,0,2,0,0,0,0,0,0,0,64,82,0,0,0,9,0,0,0,82
2025,"ks_priv043_v4_y2025","not_enrolled_in_NRCS",NA,361,4,"RR",87,3,25,203,385,0,0,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0,45
2025,"ks_priv035_v4_y2025","not_enrolled_in_NRCS",NA,109,4,"MC",83,3,0,204,227,0,0,0,0,0,55,0,0,0,0,0,0,64,0,0,36,0,0,0,64
2025,"ks_priv034_v4_y2025","not_enrolled_in_NRCS",NA,348,4,"MC",85,4,0,204,260,1,0,0,0,0,0,0,0,9,0,36,64,9,0,9,0,0,9,9,73
2025,"ks_priv036_v4_y2025","not_enrolled_in_NRCS",NA,44,4,"RR",83,4,0,204,227,1,0,0,0,0,0,0,0,0,27,9,0,27,0,36,0,0,27,27,27
2025,"ks_priv033_v4_y2025","not_enrolled_in_NRCS",NA,64,4,"RR",85,4,0,204,260,2,0,0,0,0,27,0,0,0,0,27,9,36,9,9,0,0,0,0,45
2025,"ks_priv040_v4_y2025","not_enrolled_in_NRCS",NA,3,4,"RR",90,5,100,204,488,0,0,0,0,0,18,0,0,0,0,27,18,36,0,18,0,0,0,0,55
2025,"ks_priv041_v4_y2025","not_enrolled_in_NRCS",NA,2,4,"MC",90,5,50,204,440,0,0,0,0,0,36,0,0,0,0,73,45,0,0,36,0,0,0,0,45
2025,"ks_priv058_v4_y2025","brush_management",NA,49,4,"MC",83,1,0,207,258,2,0,0,0,0,27,0,0,0,0,73,45,9,0,18,18,0,0,0,55
2025,"ks_priv059_v4_y2025","brush_management",NA,206,4,"RR",83,3,0,207,265,0,1,1,0,0,0,0,0,0,0,27,27,36,0,9,0,0,0,0,64
2025,"ks_priv060_v4_y2025","brush_management",NA,52,4,"MC",84,2,25,207,290,0,0,0,0,0,0,0,0,0,0,36,0,27,0,18,18,0,0,0,27
2025,"ks_priv055_v4_y2025","brush_management",NA,9146,4,"MC",88,2,0,208,312,1,0,0,0,0,36,0,0,0,0,9,18,27,0,45,0,0,0,0,45
2025,"ks_priv056_v4_y2025","brush_management",NA,807,4,"RR",85,3,25,208,234,2,1,0,1,0,0,0,0,0,0,36,100,0,0,9,0,0,0,0,100
2025,"mo_priv013_v1_y2025","wildlife_hab_planting",NA,719,1,"JA",71,2,0,127,232,0,0,0,0,0,0,0,0,0,0,18,0,100,0,64,0,0,0,0,100
2025,"mo_priv019_v1_y2025","wildlife_hab_planting",NA,1235,1,"RR",71,2,50,127,336,2,0,2,0,0,0,0,0,0,0,73,0,100,0,9,0,0,0,0,100
2025,"mo_priv019_v1_y2025","wildlife_hab_planting",NA,1235,1,"RR",71,2,50,127,336,2,0,2,0,0,0,0,0,0,0,73,0,100,0,9,0,0,0,0,100
2024,"ks_priv022_v1_y2024","prescribed_burning",2024,2170,1,"SG",80,2,75,141,489,1,0,0,0,0,36,0,9,0,0,18,9,9,9,27,27,9,0,9,27
2024,"ks_priv021_v1_y2024","prescribed_burning",2024,38,1,"SG",82,4,100,141,551,0,0,0,0,0,0,0,0,0,0,9,0,55,0,18,82,0,0,0,55
2024,"ks_priv020_v1_y2024","prescribed_burning",2024,550,1,"SG",83,4,100,141,579,0,0,0,0,0,0,0,0,0,0,27,0,64,0,36,36,0,0,0,64
2024,"ks_priv019_v1_y2024","prescribed_burning",2024,281,1,"SG",83,2,75,141,616,1,0,0,0,0,0,0,0,0,0,45,0,45,0,9,64,0,0,0,45
2024,"ks_priv027_v1_y2024","prescribed_burning",2024,14,1,"KM",77,4,75,142,260,1,0,0,0,0,100,0,0,0,0,9,55,9,9,82,0,0,0,0,64
2024,"ks_priv024_v1_y2024","prescribed_burning",2024,274,1,"SG",65,3,0,143,267,0,1,0,0,0,0,0,0,0,0,64,0,18,0,64,9,0,0,0,18
2024,"ks_priv023_v1_y2024","prescribed_burning",2024,174,1,"SG",67,3,0,143,311,0,1,0,0,0,0,0,0,0,9,27,27,45,0,73,0,0,9,9,73
2024,"ks_priv025_v1_y2024","prescribed_burning",2024,158,1,"SG",68,2,0,143,348,0,0,0,0,0,0,0,0,0,9,18,55,27,0,45,0,0,9,9,82
2024,"ks_priv048_v1_y2024","brush_management",2024,3,1,"KM",80,2,0,144,491,1,0,0,0,0,27,0,0,0,0,91,27,27,0,55,45,0,0,0,55
2024,"ks_priv053_v1_y2024","brush_management",2024,0,1,"KM",83,2,0,144,581,0,0,0,0,0,73,0,0,0,0,73,0,0,0,91,9,0,0,0,0
2024,"ks_priv039_v1_y2024","not_enrolled_in_NRCS",2024,67,1,"SG",72,3,0,148,294,0,0,0,0,0,0,0,0,0,0,9,100,0,0,82,0,0,0,0,100
2024,"ks_priv037_v1_y2024","not_enrolled_in_NRCS",2024,12,1,"SG",75,3,0,148,343,0,0,0,0,1,0,0,0,0,0,9,0,73,0,82,27,0,0,0,73
2024,"ks_priv038_v1_y2024","not_enrolled_in_NRCS",2024,61,1,"SG",76,3,0,148,377,0,1,1,1,0,0,0,0,0,0,36,82,0,0,45,9,0,0,0,82
2024,"ks_priv040_v1_y2024","not_enrolled_in_NRCS",2024,0,1,"SG",77,3,0,148,428,0,0,0,0,0,0,0,0,0,0,45,55,18,0,82,9,0,0,0,73
2024,"ks_priv041_v1_y2024","not_enrolled_in_NRCS",2024,59,1,"SG",78,3,0,148,468,1,0,0,0,0,73,0,0,0,0,36,9,55,9,64,36,0,0,0,64
2024,"ks_priv046_v1_y2024","not_enrolled_in_NRCS",2024,1110,1,"SG",80,3,0,148,568,0,0,0,0,0,9,0,0,27,18,55,9,9,0,82,27,0,36,36,18
2024,"ks_priv047_v1_y2024","not_enrolled_in_NRCS",2024,909,1,"SG",80,3,0,148,611,1,0,0,0,0,0,0,0,0,0,64,91,0,0,73,0,0,0,0,82
2024,"ks_priv044_v1_y2024","not_enrolled_in_NRCS",2024,89,1,"SG",80,3,25,148,643,1,0,0,0,0,0,0,0,0,0,73,45,36,0,91,9,0,0,0,82
2024,"ks_priv042_v1_y2024","not_enrolled_in_NRCS",2024,2486,1,"SG",80,3,0,148,677,0,0,0,0,0,0,0,0,0,0,73,18,0,0,64,0,0,0,0,18
2024,"ks_priv045_v1_y2024","not_enrolled_in_NRCS",2024,59,1,"SG",81,3,25,148,733,0,0,0,0,0,0,0,0,0,0,45,73,0,0,45,0,0,9,9,73
2024,"ks_priv043_v1_y2024","not_enrolled_in_NRCS",2024,150,1,"SG",80,3,0,148,754,0,0,0,0,0,0,0,0,0,0,82,36,27,0,91,18,0,0,0,55
2024,"ks_priv060_v1_y2024","brush_management",2024,792,1,"SG",78,1,25,150,464,1,2,1,1,0,0,0,0,0,0,36,0,82,0,45,18,0,0,0,82
2024,"ks_priv058_v1_y2024","brush_management",2024,455,1,"SG",79,1,0,150,524,1,0,1,0,0,9,36,0,0,0,36,0,36,0,55,55,36,0,36,36
2024,"ks_priv059_v1_y2024","brush_management",2024,642,1,"SG",79,1,0,150,560,0,0,0,0,0,0,0,0,0,0,55,55,36,0,45,27,0,0,0,91
2024,"ks_priv017_v1_y2024","prescribed_burning",2024,0,1,"KM",75,3,50,151,521,0,1,0,0,0,0,0,0,0,0,0,0,9,0,100,0,0,0,0,9
2024,"ks_priv015_v1_y2024","prescribed_burning",2024,7,1,"SG",70,1,100,151,274,0,0,0,0,0,0,0,0,0,0,0,0,55,0,64,36,0,0,0,55
2024,"ks_priv016_v1_y2024","prescribed_burning",2024,4688,1,"SG",70,1,100,151,302,1,1,2,1,1,0,0,0,0,0,9,9,55,0,91,0,0,0,0,64
2024,"ks_priv014_v1_y2024","prescribed_burning",2024,18,1,"SG",68,2,100,151,335,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,64,0,0,0,73
2024,"ks_priv013_v1_y2024","prescribed_burning",2024,46,1,"SG",67,2,100,151,335,0,0,1,0,0,0,0,0,0,0,0,9,9,0,73,18,0,0,0,18
