"survey","short_point_id","full_point_id","state","conservation_practice","treated","month","day","year","visit","trap type","trap n/a","Prelim ID","Insect Order","Family","Genus","Specimen ID","Sex","det","Preservation","Notes"
"ks_priv024_v4_y2025","priv024","ks_priv024","ks","prescribed_burning","pre",7,14,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv024_v4_y2025","priv024","ks_priv024","ks","prescribed_burning","pre",7,14,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v1_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",5,21,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v1_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",5,21,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v2_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",6,10,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v2_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",6,10,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v3_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",6,25,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v3_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",6,25,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v4_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",7,14,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv025_v4_y2025","priv025","ks_priv025","ks","prescribed_burning","pre",7,14,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v1_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",5,22,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v1_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",5,22,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v2_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",6,11,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v2_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",6,11,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v3_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v3_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v4_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",7,13,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv026_v4_y2025","priv026","ks_priv026","ks","prescribed_burning","pre",7,13,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v1_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",5,22,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v1_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",5,22,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v2_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",6,11,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v2_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",6,11,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v3_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v3_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v4_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",7,13,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv027_v4_y2025","priv027","ks_priv027","ks","prescribed_burning","pre",7,13,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v1_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",5,22,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v1_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",5,22,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v2_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",6,11,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v2_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",6,11,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v3_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v3_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v4_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",7,13,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv028_v4_y2025","priv028","ks_priv028","ks","prescribed_burning","pre",7,13,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v1_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",5,22,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v1_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",5,22,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v2_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",6,11,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v2_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",6,11,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v3_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v3_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v4_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",7,13,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv029_v4_y2025","priv029","ks_priv029","ks","prescribed_burning","pre",7,13,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v1_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",5,22,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v1_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",5,22,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v2_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",6,10,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v2_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",6,10,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v3_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v3_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v4_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",7,13,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv030_v4_y2025","priv030","ks_priv030","ks","prescribed_burning","pre",7,13,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v1_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",5,21,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v1_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",5,21,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v2_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",6,10,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v2_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",6,10,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v3_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v3_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v4_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",7,14,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv031_v4_y2025","priv031","ks_priv031","ks","prescribed_burning","pre",7,14,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v1_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",5,21,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v1_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",5,21,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v2_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",6,10,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v2_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",6,10,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v3_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",6,23,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v3_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",6,23,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v4_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",7,14,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv032_v4_y2025","priv032","ks_priv032","ks","prescribed_burning","pre",7,14,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v1_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v1_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v2_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v2_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v3_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v3_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v4_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv033_v4_y2025","priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v1_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v1_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v2_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v2_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v3_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v3_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v4_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv034_v4_y2025","priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v1_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v1_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v2_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v2_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v3_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v3_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v4_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv035_v4_y2025","priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v1_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v1_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,2,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v2_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v2_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,20,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v3_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v3_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,4,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v4_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv036_v4_y2025","priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v1_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v1_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v2_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v2_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v3_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v3_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v4_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv037_v4_y2025","priv037","ks_priv037","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v1_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v1_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v2_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v2_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v3_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v3_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v4_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv038_v4_y2025","priv038","ks_priv038","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v1_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v1_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v2_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v2_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v3_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v3_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v4_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv039_v4_y2025","priv039","ks_priv039","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v1_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v1_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v2_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v2_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v3_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v3_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv040_v4_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
