"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated Vegetation","Identification Notes","NOBO Detected?","Notes","<- gray columns not cleaned","survey"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BUTT","1","F","none","azure","no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BUTT","1.5","F","none","checkerspot","no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BB","0.75","F","none",NA,"no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BUTT","1.5","F","none","skipper","no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BUTT","1.5","F","none","skipper","no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BB","6.25","N","beebalm",NA,"no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BB","4.75","N","beebalm",NA,"no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BB","0.5","N","beebalm","fritillary","no",NA,NA,"mo_priv041_v2_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",6,17,2025,2,1402,"SG",79,2,100,"BUTT","5","F","none","fritillary","no",NA,NA,"mo_priv041_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"CB","0.25","F","none",NA,"no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","1.25","F","none","silver spotted skipper","no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","2.75","F","none","skipper","no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","4","F","none","nymphalidae","no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","2","F","none","white","no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","0.75","F","none","skipper","no",NA,NA,"mo_priv039_v2_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",6,17,2025,2,1449,"SG",81,1,100,"BUTT","2.2000000000000002","F","none","sulphur","no",NA,NA,"mo_priv039_v2_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",6,17,2025,2,1452,"JA",81,0,100,"BUTT","1","F","none","gossamer","no",NA,NA,"mo_priv040_v2_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",6,17,2025,2,1452,"JA",81,0,100,"BUTT","3","F","none","fritillary","no",NA,NA,"mo_priv040_v2_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",6,17,2025,2,1452,"JA",81,0,100,"BUTT","6","F","none","gossamer","no",NA,NA,"mo_priv040_v2_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BUTT","21","F","none","fritillary","yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BUTT","25","F","none","sulphur","yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BUTT","18","F","none","sulphur","yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BUTT","18","F","none","sulphur","yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BUTT","2","F","none","eastern tailed blue","yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BB","0.1","F","none",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BB","0.3","F","none",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"HB","0.2","N","white clover",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"MNB","0.3","N","lanceleaf coreopsis",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"BB","0.5","N","white clover",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv019","mo_priv019","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"JA",72,2,0,"HB","1","N","white clover",NA,"yes",NA,NA,"mo_priv019_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"CB","0.25","F","none",NA,"no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","60","F","none","sulphur","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","30","F","none","sulphur","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","5.5","F","none","sulphur","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","9.25","F","none","fritillary","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"CB","4.75","F","none",NA,"no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"CB","2","F","none",NA,"no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","6.5","F","none","fritillary","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","0.45","N","none","checkerspot","no",NA,NA,"mo_priv020_v3_y2025"
"priv020","mo_priv020","MO","wildlife_hab_planting","post",6,19,2025,3,1000,"SG",74,2,0,"BUTT","3.75","F","none","monarch","no",NA,NA,"mo_priv020_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BUTT","0.1","N","Carduus","skipper","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BUTT","0.1","N","Carduus","skipper","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BUTT","8","F","none","white","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BB","2","F","none",NA,"yes","flyover",NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BB","2","F","none",NA,"yes","flyover",NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BUTT","5","N","Carduus","fritillary","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BUTT","2","F","none","sulphur","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"SBB","1","R","none","sulphur","yes",NA,NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"CB","4","F","none",NA,"yes","flyover",NA,"mo_priv022_v3_y2025"
"priv022","mo_priv022","MO","wildlife_hab_planting","pre",6,19,2025,3,1210,"JA",82,0,25,"BB","0.1","F","none",NA,"yes","flyover",NA,"mo_priv022_v3_y2025"
"priv049","mo_priv049","MO","prescribed_grazing","post",6,19,2025,3,1315,"SG",82,3,0,"BUTT","50","F","none","sulphur","yes",NA,NA,"mo_priv049_v3_y2025"
"priv049","mo_priv049","MO","prescribed_grazing","post",6,19,2025,3,1315,"SG",82,3,0,"BUTT","45","F","none","white","yes",NA,NA,"mo_priv049_v3_y2025"
"priv049","mo_priv049","MO","prescribed_grazing","post",6,19,2025,3,1315,"SG",82,3,0,"CB","1.5","F","none",NA,"yes",NA,NA,"mo_priv049_v3_y2025"
"priv049","mo_priv049","MO","prescribed_grazing","post",6,19,2025,3,1315,"SG",82,3,0,"BUTT","70","F","none","unknown","yes",NA,NA,"mo_priv049_v3_y2025"
"priv049","mo_priv049","MO","prescribed_grazing","post",6,19,2025,3,1315,"SG",82,3,0,"BUTT","0.25","F","none","skipper","yes",NA,NA,"mo_priv049_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","20","F","none","sulphur","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","20","F","none","sulphur","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","20","F","none","sulphur","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","8","F","none","sulphur","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BB","3","F","none",NA,"yes","flyover",NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","15","F","none","sulphur","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BB","2","F","none",NA,"yes","flyover",NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","16","F","none","white","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BUTT","2","F","none","skipper","yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BB","6","N","white clover",NA,"yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BB","2","N","white clover",NA,"yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"SGB","1","N","white clover",NA,"yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"HB","1","N","white clover",NA,"yes",NA,NA,"mo_priv048_v3_y2025"
"priv048","mo_priv048","MO","prescribed_grazing","post",6,19,2025,3,1319,"JA",85,2,0,"BB","3","N","white clover",NA,"yes",NA,NA,"mo_priv048_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","15","F","none","sulphur","no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","10","F","none","white","no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","12","F","none","sulphur","no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","5.25","F","none","white","no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"CB","4.5","F","none",NA,"no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BB","6","F","none",NA,"no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","0.2","F","none","skipper","no",NA,NA,"mo_priv047_v3_y2025"
"priv047","mo_priv047","MO","prescribed_grazing","post",6,19,2025,3,1345,"SG",83,1,0,"BUTT","12","F","none","sulphur","no",NA,NA,"mo_priv047_v3_y2025"
"priv050","mo_priv050","MO","prescribed_grazing","post",6,20,2025,3,1137,"JA",84,4,25,"BUTT","16","F","none","white","yes",NA,NA,"mo_priv050_v3_y2025"
"priv050","mo_priv050","MO","prescribed_grazing","post",6,20,2025,3,1137,"JA",84,4,25,"BB","2","F","none",NA,"yes","flyover",NA,"mo_priv050_v3_y2025"
"priv050","mo_priv050","MO","prescribed_grazing","post",6,20,2025,3,1137,"JA",84,4,25,"BUTT","3","F","none","white","yes",NA,NA,"mo_priv050_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BUTT","4.5","F","none","sulphur","yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BUTT","1.25","F","none","checkerspot","yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"CB","0.25","F","none",NA,"yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BB","1","F","none",NA,"yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BUTT","0","F","none","skipper","yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BB","0.5","F","none",NA,"yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BUTT","3.25","F","none","fritillary","yes",NA,NA,"mo_priv046_v3_y2025"
"priv046","mo_priv046","MO","prescribed_grazing","post",6,20,2025,3,1138,"SG",87,3,50,"BUTT","8.75","F","none","fritillary","yes",NA,NA,"mo_priv046_v3_y2025"
"priv043","mo_priv043","MO","wildlife_hab_planting","pre",6,23,2025,3,1010,"JA",84,3,0,"BUTT","13","F","none","fritillary","no",NA,NA,"mo_priv043_v3_y2025"
"priv043","mo_priv043","MO","wildlife_hab_planting","pre",6,23,2025,3,1010,"JA",84,3,0,"BUTT","7","F","none","white","no",NA,NA,"mo_priv043_v3_y2025"
"priv043","mo_priv043","MO","wildlife_hab_planting","pre",6,23,2025,3,1010,"JA",84,3,0,"BUTT","0.25","F","none","gossamer","no",NA,NA,"mo_priv043_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BB","5.25","F","none",NA,"yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"SBB","2.2000000000000002","N","Erigeron strigosus",NA,"yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BUTT","1","F","none","azure","yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BUTT","0.25","F","none","great spangled fritillary","yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BUTT","3.75","F","none","sulphur","yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BUTT","2.5","F","none","checkerspot","yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"MNB","1.75","F","none",NA,"yes",NA,NA,"mo_priv002_v3_y2025"
"priv002","mo_priv002","MO","wildlife_hab_planting","post",6,23,2025,3,1249,"SG",88,3,25,"BB","4","F","none",NA,"yes",NA,NA,"mo_priv002_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,23,2025,3,1428,"JA",92,5,50,"n/a","n/a","n/a","none","n/a","n/a",NA,NA,"mo_priv004_v3_y2025"
"priv015","mo_priv015","MO","wildlife_hab_planting","pre",6,24,2025,3,1018,"JA",88,1,25,"BB","0.3","F","none",NA,"no",NA,NA,"mo_priv015_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"BUTT","3.5","F","none","white","no",NA,NA,"mo_priv014_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"BUTT","1.25","F","none","skipper","no",NA,NA,"mo_priv014_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"CB","0.5","F","none",NA,"no",NA,NA,"mo_priv014_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"BUTT","4","F","none","azure","no",NA,NA,"mo_priv014_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"BUTT","2.75","F","none","sulphur","no",NA,NA,"mo_priv014_v3_y2025"
"priv014","mo_priv014","MO","wildlife_hab_planting","pre",6,24,2025,3,1031,"SG",80,1,75,"BUTT","12","F","none","fritillary","no",NA,NA,"mo_priv014_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BUTT","3","F","none","blue Lycaenidae","no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BB","1","F","none",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BUTT","1","F","none","fritillary","no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BUTT","25","F","none","sulphur","no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"CB","1","F","none",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BUTT","2.5","F","none","azure","no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"MNB","1","N","beebalm",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"BB","1","N","beebalm",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"MNB","1","N","beebalm",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"SBB","2.25","N","false sunflower",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",6,24,2025,3,1230,"SG",87,3,75,"MNB","2","N","upright prairie coneflower",NA,"no",NA,NA,"mo_priv013_v3_y2025"
"priv005","mo_priv005","MO","wildlife_hab_planting","post",6,24,2025,3,1402,"JA",87,2,50,"CB","0","F","none",NA,"yes",NA,NA,"mo_priv005_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BB","1.5","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"MNB","1","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BUTT","0.8","F","none","eastern tailed blue","yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","0.5","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BUTT","0.25","F","none","eastern tailed blue","yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"MNB","0.25","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","2","F","none",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BUTT","2","F","none","eastern tailed blue","yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","1","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"MNB","1.5","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","1","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","3","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"HB","1","N","birds foot trefoil",NA,"yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BUTT","1","N","birds foot trefoil","skipper","yes",NA,NA,"mo_priv004_v3_y2025"
"priv004","mo_priv004","MO","wildlife_hab_planting","post",6,24,2025,3,1425,"SG",86,1,75,"BUTT","2","F","none","nymphalidae","yes",NA,NA,"mo_priv004_v3_y2025"
"priv017","mo_priv017","MO","wildlife_hab_planting","post",6,25,2025,3,1008,"JA",84,2,0,"BUTT","6","F","none","sulphur","no",NA,NA,"mo_priv017_v3_y2025"
"priv017","mo_priv017","MO","wildlife_hab_planting","post",6,25,2025,3,1008,"JA",84,2,0,"BUTT","4","F","none","white","no",NA,NA,"mo_priv017_v3_y2025"
"priv017","mo_priv017","MO","wildlife_hab_planting","post",6,25,2025,3,1008,"JA",84,2,0,"BB","0.1","F","none",NA,"no",NA,NA,"mo_priv017_v3_y2025"
"priv017","mo_priv017","MO","wildlife_hab_planting","post",6,25,2025,3,1008,"JA",84,2,0,"BUTT","2","F","none","crescent","no",NA,NA,"mo_priv017_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","0.25","F","none","fritillary","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","3.5","F","none","fritillary","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","2.75","F","none","azure","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","2.75","F","none","azure","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","0.1","F","none","eastern tailed blue","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"CB","0.25","F","none",NA,"no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"CB","0.25","F","none",NA,"no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","1","F","none","sulphur","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","3","N","beebalm","eastern tiger swallowtail","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","0.3","R","beebalm","eastern tailed blue","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","1","F","none","crescent","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BB","2","F","none",NA,"no",NA,NA,"mo_priv018_v3_y2025"
